"gaze_0_x","gaze_0_y","gaze_0_z","gaze_1_x","gaze_1_y","gaze_1_z","gaze_angle_x","gaze_angle_y","pose_Rx","pose_Ry","pose_Rz","AU01_r","AU02_r","AU04_r","AU05_r","AU06_r","AU07_r","AU09_r","AU10_r","AU12_r","AU14_r","AU15_r","AU17_r","AU20_r","AU23_r","AU25_r","AU26_r","AU45_r"
0.135556,-0.182351,-0.973844,-0.092197,-0.245854,-0.964912,0.022,-0.217,-0.289,-0.053,0.038,0,0,0,0.32,0,0,0,0,0,0,0.32,0.52,0,0.3,0.13,0.21,0
0.529871,-0.062642,-0.845762,0.378681,-0.158742,-0.911812,0.477,-0.125,-0.281,-0.379,0.084,0.05,0,0,0,0,0,0.13,0.58,0,0,0,0,0.17,0,0.43,0.19,0
0.500328,-0.091171,-0.861022,0.373362,-0.184864,-0.90908,0.458,-0.155,-0.418,-0.624,0.162,0,0,0,0,1.41,1.98,0,1.22,0.55,0.02,1.04,1.96,1.42,0,1.99,0,0.83
0.106061,-0.020463,-0.994149,-0.008182,-0.046441,-0.998888,0.049,-0.034,-0.109,-0.102,0.056,0.03,0,0,0.01,0,0,0,0,0,0,0.23,0.86,0,0,0.23,0.36,0
0.078931,-0.050351,-0.995608,-0.181188,-0.122009,-0.975851,-0.052,-0.087,-0.365,0.194,0.164,2.91,1.5,0.07,1.34,0,1,0.25,0.48,0,0,0.97,3.82,0,0.27,0,0.93,0
0.600431,-0.125484,-0.78977,0.439416,-0.21541,-0.872073,0.559,-0.202,-0.307,-0.409,-0.043,0.04,0.12,0,0,0,0,0.19,0,0,0,0,0.52,0.02,0,0.77,0,0
0.569214,-0.038906,-0.821268,0.406838,-0.153713,-0.900475,0.516,-0.111,-0.253,-0.409,0.132,0,0,0,0.02,0,0,0,0.63,0,0,0,0,0.26,0,0.5,0.05,0
0.054587,0.033939,-0.997932,-0.109467,0.024101,-0.993698,-0.028,0.029,-0.033,-0.026,-0.037,0,0.02,0,0.07,0,0,0,0,0,0,0.08,0.32,0,0.14,0,0.72,0
0.173668,-0.132307,-0.975876,0.002212,-0.187199,-0.98232,0.09,-0.162,-0.298,-0.062,0.022,0,0,0,0,0,0.96,0,0,0,0,0.15,0.7,0,0.19,0,0.09,0
0.114156,0.00332,-0.993457,-0.031539,-0.009262,-0.99946,0.041,-0.003,-0.101,-0.032,0.095,0.22,0,0,0,0,1.24,0.5,0,0,0,0.1,0.04,0.56,0,0.52,0.1,0
0.078882,0.035476,-0.996253,-0.196324,0.021607,-0.980301,-0.059,0.029,-0.142,0.052,0.002,0.01,0,0,0,0,0.83,0,0,0,0,0,0.8,0,0,0.19,0.97,1.13
0.056362,0.169779,-0.983869,-0.064579,0.150211,-0.986543,-0.004,0.161,0.104,-0.086,0.036,0,0.17,0,0.01,0,0,0,0,0,0,0.19,0.06,0,0,0.83,0,0
0.227094,0.44215,-0.867716,-0.209925,0.444268,-0.870952,0.01,0.471,0.362,0.074,-0.09,0,1.37,1.37,0,0.36,1.02,1.17,0,0,0.02,0,0.22,0,0,0.83,0,1.85
-0.039671,-0.067995,-0.996897,-0.153926,-0.036607,-0.987404,-0.097,-0.053,-0.125,0.257,-0.139,0,0.17,0.13,1.09,0,0,0,0,0,0,0.39,0.57,0,2.05,0,0,0
0.572673,-0.039222,-0.818845,0.388413,-0.196515,-0.900287,0.51,-0.136,-0.275,-0.373,0.097,0.04,0.01,0,0,0,0,0,0.21,0,0,0,0.06,0,0,0.66,0.24,0
-0.003308,-0.042555,-0.999089,-0.206611,-0.072242,-0.975752,-0.106,-0.058,-0.233,0.077,0.023,0.6,0.07,0,0,0,0.81,0.01,0,0,0,0.11,0,0,0,0.04,0.09,0.06
0.037491,-0.13641,-0.989943,-0.158743,-0.059665,-0.985516,-0.061,-0.099,-0.208,0.028,-0.017,0,0,0.28,0,0,1.34,0,0,0,0,0,0.65,0,1.15,0,0.41,1.32
0.167668,-0.148148,-0.974648,0.017037,-0.174756,-0.984464,0.094,-0.163,-0.301,-0.064,0.036,0.05,0.1,0,0,0,0.63,0,0,0,0,0.39,0.41,0,0,0,0.13,0
-0.346768,-0.215081,-0.912958,-0.537879,-0.186675,-0.822094,-0.472,-0.228,-0.378,0.459,0.105,0.92,0,0.33,0.05,0,0.75,0,0,0,0,0,2.42,0.05,1.07,0,1.49,0.1
0.446551,0.009026,-0.894713,0.289967,-0.004852,-0.957024,0.379,0.002,-0.104,-0.444,0.004,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0.7,0.48,0.1
0.474566,-0.060461,-0.878141,0.336929,-0.080575,-0.938076,0.42,-0.077,-0.2,-0.49,-0.064,2.13,0,1.01,0,0,0,0,0.91,0,0,0.38,0,0,0,1.58,0.75,0.56
0.10279,-0.107874,-0.988836,-0.057769,-0.160789,-0.985297,0.023,-0.135,-0.14,-0.101,0.063,0.26,0,0,0.46,0,0,0,0,0,0,0.04,0.37,0.01,0.04,0,0.05,0
0.117423,-0.104948,-0.987521,-0.078808,-0.110921,-0.9907,0.02,-0.109,-0.289,-0.04,0.029,0.01,0,0,0,0,1.51,0,0,0,0,0.05,0.32,0,0,0.03,0.02,0.03
0.482359,0.044062,-0.874865,0.353446,0.003954,-0.935446,0.433,0.027,-0.072,-0.54,0.147,0,0,0.61,0,0,0,0,0.01,0,0,0,0,0,0,0.81,0.71,0.85
0.199064,-0.022499,-0.979728,0.057681,-0.016963,-0.998191,0.129,-0.02,-0.324,-0.171,0.012,0,0,0.13,0,0.42,1.45,0,0,0.01,0,0,0.52,0.5,0.13,0.01,0.35,1.79
0.041645,0.209559,-0.976909,-0.088538,0.199823,-0.975824,-0.024,0.207,0.175,-0.014,0.034,0,0,0.02,0,0,0,0,0,0,0,0,0.52,0,0,0.18,0.14,0.06
0.127967,-0.163152,-0.978267,-0.037413,-0.15163,-0.987729,0.046,-0.159,-0.331,0.008,0.118,0,0,0,0,0,2.07,0.23,0,0,0,0,1.74,0.24,0.12,0,0,0
0.291282,-0.84165,-0.454731,0.171846,-0.841631,-0.511982,0.447,-1.049,-1.575,-0.183,-0.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.086154,-0.059751,-0.994488,-0.090632,-0.066746,-0.993645,-0.002,-0.064,-0.258,-0.147,0.009,3.39,0.95,0,2.6,0,0.12,0,0,0,0,0,0.1,0.84,0,0.94,1.21,0
0.114628,-0.035749,-0.992765,-0.006732,-0.067095,-0.997724,0.054,-0.052,-0.121,-0.1,0.054,0.05,0,0,0,0,0.32,0,0,0,0,0.19,0.74,0.09,0.04,0.18,0.49,0.03
-0.011591,0.085883,-0.996238,-0.03966,0.045898,-0.998159,-0.026,0.066,0.012,0.176,-0.238,0.16,1.71,1.45,0.49,0,0.06,0,0.25,0,0.22,1.72,0.63,1.13,1.28,0,1.31,0
0.004165,0.043575,-0.999041,-0.144396,-0.01957,-0.989326,-0.07,0.012,-0.216,0.143,0.352,0.34,0,0.45,0.15,2.15,2.73,0,1.64,0.65,0,0,0,0,0,3.85,2.63,0
0.44832,0.150432,-0.881124,0.343892,0.110006,-0.932543,0.412,0.143,0.175,-0.527,0.22,1.67,1.31,2.11,0,0,0,0,0.18,0,0,0,0.52,0,0,0.95,1.83,0
0.128498,-0.114479,-0.98508,-0.060462,-0.103859,-0.992753,0.034,-0.11,-0.301,-0.068,0.019,0.15,0.01,0,0,0,1.49,0,0,0,0,0.07,0.41,0,0.03,0,0.06,0.01
0.08334,-0.00074,-0.996521,-0.090612,0.006151,-0.995867,-0.004,0.003,-0.08,0.053,-0.02,0,0.07,0.04,0,0,0,0,0,0,0,0.01,0.12,0,0,0.29,0.12,0
0.019142,-0.092329,-0.995545,-0.114422,-0.083753,-0.989896,-0.048,-0.088,-0.102,-0.009,-0.046,0,0,0.07,0,0,0,0,0,0,0,0.02,0.98,0,0.26,0,0.55,0.01
0.076484,-0.051558,-0.995737,-0.171439,-0.074264,-0.982392,-0.048,-0.064,-0.162,0.022,0.033,0,0,0,0,0,0.22,0,0,0,0,0.58,1.85,0,0.42,0.75,0.55,0.03
0.1492,0.305135,-0.940549,0.02578,0.310146,-0.950339,0.092,0.315,-0.224,0.356,0.257,1.46,0.48,0,0.16,0,0.1,0,0.03,0,0,0.18,0.56,0,0,0,0,0
0.123273,0.022104,-0.992127,-0.024907,0.003686,-0.999683,0.049,0.013,-0.082,-0.051,0.134,0.19,0,0,0,0,1.2,0.76,0,0,0,0.01,0,0.27,0,0.3,0.01,0
-0.152453,0.247611,-0.95679,-0.375703,0.198996,-0.905123,-0.276,0.235,0.287,0.154,0.149,0,0.38,0,0,0,0,0.01,0,0,0,0,1,0,0,0.95,0,0
0.57203,-0.022189,-0.819933,0.413378,-0.154501,-0.897356,0.521,-0.103,-0.26,-0.421,0.134,0,0,0,0.06,0,0,0,0.62,0,0,0,0.32,0.2,0.01,0.69,0.3,0
0.570568,-0.042837,-0.820132,0.375971,-0.179152,-0.909148,0.501,-0.128,-0.263,-0.366,0.092,0.03,0,0,0,0,0,0.16,0.12,0,0,0,0.01,0.08,0,0.43,0.09,0.12
0.110393,-0.078506,-0.990783,-0.073629,-0.056355,-0.995692,0.019,-0.068,-0.325,-0.021,-0.025,0.02,0,0.01,0,0,1.92,0,0,0,0,0.04,0.17,0,0.19,0.13,0.02,1.12
0.022768,-0.045456,-0.998707,-0.110738,-0.058387,-0.992133,-0.044,-0.052,-0.084,-0.006,-0.025,0,0,0.07,0,0,0,0,0,0,0,0.11,1.63,0,0.45,0.06,1.21,0
0.586256,-0.073812,-0.806756,0.411928,-0.114247,-0.904026,0.528,-0.109,-0.231,-0.48,0.027,0,0,0,0,0,0,0,0.92,0,0,0.54,1.62,1.88,1.4,0,0.17,0
-0.322745,-0.044929,-0.945419,-0.51346,-0.075792,-0.85476,-0.435,-0.067,-0.222,0.467,0.077,0,0,0.53,0,0,0,0,0,0,0,0,1.17,0,1.29,0.17,0.68,0
0.598365,0.044966,-0.799961,0.401138,0.014587,-0.915901,0.527,0.035,-0.141,-0.57,0.101,0,0.54,0.02,0,0.12,0,0,1.24,0,0,1.38,1.33,0.54,0.33,0.12,0.28,0.46
-0.31026,-0.002716,-0.950648,-0.500989,-0.008209,-0.865415,-0.42,-0.006,-0.179,0.519,0.09,0,0,1.57,0.32,0.04,0.11,0,0.28,0,0,0,1.58,0.01,0.47,1.94,5,0.01
0.176718,-0.086992,-0.98041,0.046314,-0.182276,-0.982156,0.113,-0.136,-0.338,-0.2,0.593,0,0,0.28,0.54,0,0.77,0.11,0,0,0,0,1.21,0,0,0.01,0,1.09
0.125886,-0.032665,-0.991507,-0.049241,-0.017739,-0.998629,0.038,-0.025,-0.155,-0.005,-0.05,0,0,3.13,0,1.07,2.35,0,0,0.04,0.02,0,0.01,0.86,0,1.53,0.13,0
0.533287,-0.057785,-0.843959,0.395301,-0.136389,-0.90837,0.487,-0.11,-0.254,-0.389,0.117,0,0,0,0.15,0,0,0,0.66,0,0,0,0,0.07,0,0.49,0.09,0
-0.080198,-0.173384,-0.981583,-0.230686,-0.162485,-0.959366,-0.159,-0.171,-0.376,0.091,-0.083,0.26,0,0,0,0.3,0.54,0,0,0.59,0,1.05,2.22,1.03,0.73,0,0.93,0
0.606804,-0.157355,-0.77912,0.46404,-0.22297,-0.857293,0.579,-0.228,-0.298,-0.415,0.045,0.54,0.08,0,0.01,0,0,0.32,0.28,0,0,0,0.36,0.1,0,0.35,0.43,0
-0.324803,-0.168165,-0.930711,-0.48549,-0.112166,-0.867017,-0.423,-0.155,-0.403,0.392,0.316,0.08,0,0.61,0.04,0.2,1.55,0,1.01,0.03,0,0,0.59,0,0.66,2.89,4.46,1.81
-0.042458,-0.185065,-0.981809,-0.192698,-0.174747,-0.965573,-0.12,-0.183,-0.423,0.165,-0.026,1.2,1.08,0.54,0,0.34,1.26,0.23,0.01,0,0,1.64,2.53,0.27,0,0.03,0.29,0
0.010131,-0.344471,-0.938742,-0.133824,-0.314509,-0.939774,-0.066,-0.337,-0.587,0.114,-0.066,0.76,1.22,0,0,0.07,0.43,0,0.03,0,0,0.54,2.8,0,0.2,0,1.95,0
0.008774,-0.251813,-0.967736,-0.059043,-0.273012,-0.960197,-0.026,-0.266,-0.525,-0.031,0.226,0.91,0.66,0,0.48,0.55,2.33,0,0,0,0,0.39,1.72,0,1.17,0.25,1.41,0
0.497953,-0.117005,-0.859274,0.361255,-0.165759,-0.917616,0.45,-0.158,-0.313,-0.524,0.045,0.12,0.19,0.66,0.07,0,0,0,0,0,0.11,0.75,0.32,0,0,0.81,0.04,0.5
0.2807,0.475274,-0.83386,-0.243696,0.442327,-0.86311,0.022,0.496,0.407,0.047,-0.094,0,1.27,0.77,0,0.15,0.72,1.2,0.04,0,0.05,0,0.04,0,0,0.63,0,1.63
0.52259,-0.094162,-0.847368,0.344167,-0.253974,-0.903906,0.46,-0.196,-0.329,-0.299,0.045,0,0.06,0,0.04,0,0,0.11,0,0,0,0,0,0.17,0,0.28,0.07,0
-0.155237,0.241049,-0.958017,-0.3795,0.192392,-0.904967,-0.28,0.229,0.288,0.163,0.145,0,0.45,0,0,0,0,0,0,0,0,0.05,1.07,0,0,1.02,0,0
0.079494,0.164328,-0.983197,-0.053821,0.130119,-0.990037,0.013,0.148,0.051,-0.106,0.064,0,0.06,0.03,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0
-0.016272,-0.08903,-0.995896,-0.151838,-0.05512,-0.986867,-0.085,-0.073,-0.285,0.017,0.172,0.16,0,0.06,0,0,1.57,0,0.02,0,0,0.21,1.89,0.03,0,0.23,0.53,0.96
-0.050115,0.021152,-0.998519,-0.369788,-0.016149,-0.928976,-0.214,0.003,-0.279,0.23,0.381,0,0,0,0,0,0.22,0,0,0,0,0,0.33,0.09,0,0.04,0,2.83
0.582162,-0.068523,-0.81018,0.421515,-0.096099,-0.901715,0.53,-0.096,-0.227,-0.482,0.03,0,0,0,0,0,0,0,1.04,0,0,0.64,1.62,1.54,1.38,0,0.24,0
0.574433,-0.011219,-0.818475,0.427679,-0.05261,-0.902398,0.527,-0.037,-0.161,-0.568,0.056,0,0,0,0,0,0,0,1.28,0,0,0,0.17,0,0,0.09,0.02,0
0.021331,-0.032079,-0.999258,-0.08506,-0.014027,-0.996277,-0.032,-0.023,-0.249,-0.018,0.013,0,0,0,0,1.16,3.06,0.06,0.03,0.66,0,0.33,0.75,0.05,1.14,0,0,0.52
0.05731,-0.08777,-0.994491,-0.122996,-0.125021,-0.984501,-0.033,-0.107,-0.195,-0.054,-0.038,0.04,0,0,0,0,0.09,0,0,0,0,0,0.47,0,0.1,0,0.63,0
0.078354,0.075581,-0.994056,-0.069589,0.045531,-0.996536,0.004,0.061,-0.005,-0.011,0.232,0,0,0,0,0,1.53,0.28,0,0,0,0.15,0.56,0.35,0,0.62,0.46,0
0.049149,0.112901,-0.99239,-0.131141,0.12863,-0.982983,-0.041,0.122,-0.058,0.139,-0.043,1.04,0.06,0,0,0.28,1.31,0.92,0,0.39,0,0.48,2.75,0.26,0.6,0,0.34,0
0.435707,-0.070086,-0.897356,0.271721,-0.0601,-0.960498,0.364,-0.07,-0.176,-0.403,-0.194,0,0,1.07,0.14,0,0.1,0.28,0.23,0,0,0.19,0,0,0,0.96,0.62,0.09
0.041405,-0.039535,-0.99836,-0.137952,-0.078277,-0.987341,-0.049,-0.059,-0.13,-0.076,0.057,0,0,0,0,0,0.07,0,0,0,0,0.06,0.7,0.03,0.01,0.12,0.03,0.04
0.048069,-0.03887,-0.998087,-0.119589,-0.07164,-0.990235,-0.036,-0.056,-0.125,-0.071,0.056,0,0.01,0,0,0,0.15,0,0,0,0,0.05,0.65,0,0,0.07,0,0.11
0.353665,-0.07507,-0.932355,0.185675,-0.075267,-0.979724,0.275,-0.078,-0.206,-0.29,-0.077,0,0,0.28,0,0,0,0.02,0,0,0,0.24,0.06,0,0,0.56,0.66,0
0.117101,-0.118617,-0.986011,-0.078224,-0.147401,-0.985979,0.02,-0.134,-0.285,-0.045,0.027,0.06,0,0,0,0,0.63,0,0,0,0,0.33,0.61,0,0,0.06,0.24,0.18
0.258227,0.016769,-0.965939,0.104467,0.22581,-0.968554,0.185,0.125,-0.163,0.078,-0.766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.041172,-0.176725,-0.983399,-0.106526,-0.264638,-0.958446,-0.034,-0.223,-0.374,0.011,0.057,1.79,0.1,0,0.53,0,1.86,0.28,0,0,0,0,0.07,0.89,0.07,0,0,0
0.01379,-0.000592,-0.999905,-0.18209,-0.041826,-0.982392,-0.085,-0.021,-0.069,-0.044,0.099,0.15,0.04,0,0,0,0.32,0,0,0,0,0,0.55,0,0,0.42,0.69,0.07
0.112361,-0.045455,-0.992627,-0.035417,-0.073463,-0.996669,0.039,-0.06,-0.184,-0.053,0.201,1.19,0,0,0,0,0.3,0.56,0,0,0,0,0.41,0.54,0,0.07,0,0
-0.039599,0.086459,-0.995468,-0.065526,0.06635,-0.995643,-0.053,0.077,0.035,0.186,-0.233,1.04,2.69,1.98,0.51,0,0,0,0.51,0,0.39,1.68,0.61,1.12,1.05,0,0.56,0
0.083996,-0.001494,-0.996465,-0.090219,0.005709,-0.995906,-0.003,0.002,-0.08,0.052,-0.02,0,0,0.12,0,0,0,0,0,0,0,0.18,0.13,0,0,0.22,0.02,0
0.077948,-0.043688,-0.996,-0.112041,-0.078013,-0.990637,-0.017,-0.061,-0.139,-0.11,0.038,0,0,0,0,0,0.31,0,0,0,0,0.12,0.98,0,0.14,0,0.94,0
0.020529,-0.000894,-0.999789,-0.151434,0.021544,-0.988233,-0.066,0.01,-0.17,0.128,0.031,0.39,0,1.35,0,0.11,3.8,0.8,0.66,0,0,0.6,0.42,1.82,0.32,1.07,1.05,0
0.08755,-0.010365,-0.996106,-0.125057,-0.008059,-0.992117,-0.019,-0.009,-0.164,-0.037,0.08,0,0,0.02,0.04,0,1.21,0,0,0,0,0,0,0,0.17,0.14,0.14,0.58
0.526766,-0.055142,-0.84822,0.392658,-0.098035,-0.914445,0.481,-0.087,-0.254,-0.413,0.133,0,0,0,0.05,0,0,0.02,0.84,0,0,0,0.03,0.16,0.03,0.53,0.04,0
0.155288,0.012227,-0.987794,0.000926,0.004388,-0.99999,0.078,0.008,-0.089,-0.081,0.077,0.33,0,0.08,0,0,0.7,0.51,0,0,0,0.03,0.2,0.69,0.03,0.49,0.22,0
0.064028,-0.141039,-0.987931,-0.105418,-0.179932,-0.978014,-0.021,-0.162,-0.386,0.05,0.138,0.03,0,0,0,0,2.31,0.07,0,0,0,0,2.03,0.8,0,0.12,0.1,0.25
0.093464,-0.009774,-0.995575,-0.060627,-0.010788,-0.998102,0.016,-0.01,-0.105,0.004,-0.004,0.07,0,1.5,0.09,0,1.18,0.5,0,0,0,0,0.15,0.76,0.74,0,0,0.28
-0.001931,0.014699,-0.99989,-0.099334,-0.008649,-0.995017,-0.051,0.003,-0.239,0.102,0.39,0.78,0.27,0.71,0.62,1.63,2.33,0,1.31,0.66,0,0,0,0,0,3.89,3.3,0.06
-0.030414,-0.003411,-0.999532,-0.138312,-0.012912,-0.990305,-0.085,-0.008,-0.27,0.224,0.22,0,0,0.08,0,0,1.5,0.11,0.03,0,0,0,2.04,0.12,0.01,0.17,0.41,0.9
0.404698,0.075396,-0.911337,0.251383,0.020596,-0.967669,0.336,0.051,-0.146,-0.454,0.138,0,0,0,0,0.09,0.61,0,1.17,0,0,1.23,0.73,1.75,0,1.43,0.24,0.41
0.5879,0.040045,-0.807942,0.421926,0.043677,-0.905578,0.533,0.049,-0.163,-0.563,0.061,0,0.05,0.12,0,0,0,0.02,1.26,0,0,0,0.22,0,0,0.14,0,1.35
0.085826,-0.007637,-0.996281,-0.09554,-0.001552,-0.995424,-0.005,-0.005,-0.115,0.058,-0.019,0.07,0,0.28,0,0,0.05,0.27,0,0,0,0,0,0.04,0,0.21,0.05,0.16
0.143148,0.009755,-0.989653,0.013078,-0.077897,-0.996876,0.078,-0.034,-0.08,-0.13,0.511,0.03,0,2.99,0.03,0.71,1.13,0,0.26,0,0.05,0.84,1.85,0.3,0,2.36,0.31,0
-0.165601,0.001116,-0.986192,-0.355006,-0.05702,-0.933123,-0.265,-0.029,-0.189,0.26,0.008,0,0,0.01,0,0,0.47,0,0,0,0,0,1.87,0,0.17,0.36,0.69,0.49
0.084253,0.003539,-0.996438,-0.09238,0.009935,-0.995674,-0.004,0.007,-0.083,0.054,-0.019,0,0,0.05,0,0,0.05,0.05,0,0,0,0.12,0.14,0,0,0.21,0.08,0.01
0.08482,-0.005649,-0.99638,-0.095834,0.000378,-0.995397,-0.006,-0.003,-0.114,0.058,-0.02,0.03,0,0.32,0,0,0.36,0.15,0,0,0,0,0,0,0,0,0,0.13
-0.110799,-0.057067,-0.992203,-0.082136,0.034935,-0.996009,-0.097,-0.011,-0.133,0.183,0.012,0.33,0,0,0.5,0.98,2.64,0.15,1.39,1.43,0.47,0,1.33,0.98,0.94,0.68,0,0
0.060354,-0.002588,-0.998174,-0.123651,-0.042097,-0.991432,-0.032,-0.022,-0.094,-0.014,-0.028,0,0,0,0.16,0,0,0,0,0,0,0.05,0.48,0.41,0.02,0.46,0.62,0
0.099772,-0.719289,-0.687509,0.176749,-0.728183,-0.6622,0.202,-0.82,-1.57,0.174,-1.754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.148123,-0.036393,-0.988299,-0.032801,-0.031128,-0.998977,0.058,-0.034,-0.249,-0.009,-0.006,0,0,0,0,0.59,2.28,0,0.16,0.44,0,0.93,0.57,0,1.57,0.15,0,0
0.055939,-0.025706,-0.998103,-0.061437,-0.031209,-0.997623,-0.003,-0.029,-0.239,-0.002,0.02,0,0,0,0,0.9,2.65,0,0.29,0.76,0,0.56,0.66,0.09,1.89,0.11,0,0
-0.071244,-0.099002,-0.992534,-0.183633,-0.17108,-0.967993,-0.129,-0.137,-0.332,0.025,0.497,0.08,0,0.19,0,0,2.23,0,0,0,0,0,1.17,0.66,0,0.63,0.85,0
0.581795,-0.084677,-0.808915,0.392219,-0.189478,-0.900146,0.518,-0.159,-0.275,-0.376,0.1,0.01,0,0,0,0,0,0.14,0.32,0,0,0,0,0.42,0,0.52,0.03,0.04
0.012785,-0.070398,-0.997437,-0.150011,-0.084753,-0.985045,-0.069,-0.078,-0.154,0.033,-0.012,0.19,0,0,0,0,0.93,0,0,0,0,0,0.5,0,0,0.58,0.95,0.3
0.110889,0.162501,-0.980458,0.00209,0.111297,-0.993785,0.057,0.138,0.051,-0.16,0.092,0.22,0,0,0,0,0,0.23,0,0,0,0.06,0.14,0,0.07,0.94,0.84,0
0.060595,0.067835,-0.995855,-0.037664,0.025161,-0.998974,0.011,0.047,-0.083,-0.078,-0.017,0,0,0.19,0,0,0,0,0,0,0,0.07,0,0,0,0.3,0,0
0.081626,0.002793,-0.996659,-0.090579,0.009236,-0.995846,-0.004,0.006,-0.076,0.055,-0.022,0,0,0.01,0,0,0,0,0,0,0,0.05,0.16,0,0,0.12,0.02,0
0.085709,-0.008996,-0.99628,-0.095894,-0.002937,-0.995387,-0.005,-0.006,-0.116,0.058,-0.02,0.22,0.15,0.18,0,0,0.27,0.18,0,0,0,0.01,0.05,0.11,0,0.16,0,0.41
0.016618,-0.250485,-0.967978,-0.03844,-0.249367,-0.967646,-0.011,-0.253,-0.529,-0.045,0.242,1.1,0.72,0,0.57,0.4,2.34,0,0,0,0,0.28,1.6,0,1.02,0.01,1.61,0
0.197436,-0.173481,-0.964844,0.05858,-0.227257,-0.972071,0.131,-0.204,-0.336,-0.147,0.214,0.16,0,2.5,0,1.81,2.7,0.24,0.51,0.36,0.55,0,0,0.53,0,3.22,1.38,0
0.013271,-0.044764,-0.998909,-0.172425,-0.071899,-0.982395,-0.08,-0.059,-0.136,0.027,-0.012,0,0,0,0,0,0.49,0,0,0,0,0,0.57,0,0.02,0.43,0.9,0.17
0.564996,-0.025547,-0.824698,0.423291,-0.136747,-0.895614,0.521,-0.094,-0.251,-0.418,0.138,0,0,0,0,0,0,0.06,0.73,0,0,0,0.07,0.11,0,0.84,0.37,0
0.026301,0.004107,-0.999646,-0.147689,-0.014311,-0.98893,-0.061,-0.005,-0.159,0.064,0.005,0.17,0.29,0.04,0,0,0.01,0.24,0,0,0,0.01,0.03,0,0,0.25,0.45,0.08
0.116988,-0.117678,-0.986137,-0.071434,-0.143288,-0.9871,0.023,-0.131,-0.28,-0.04,0.026,0,0,0,0,0,1.07,0,0,0,0,0.56,0.69,0,0,0.05,0.39,0
0.086686,0.024431,-0.995936,-0.087289,0.031393,-0.995688,0,0.028,-0.056,0.049,-0.02,0,0.03,0.18,0,0,0,0,0,0,0,0.24,0.2,0.09,0,0.18,0,0
0.04229,-0.035019,-0.998491,-0.130458,-0.067287,-0.989168,-0.044,-0.051,-0.131,-0.077,0.057,0,0,0,0,0,0.12,0,0,0,0,0.18,0.72,0.01,0.01,0.12,0.05,0.02
0.023494,0.000384,-0.999724,-0.17868,-0.058571,-0.982162,-0.078,-0.029,-0.124,-0.045,0.042,0.02,0,0.03,0,0,0.1,0,0,0,0,0.04,0.12,0.35,0,0.14,1.07,0.53
-0.255143,0.159316,-0.953688,-0.446426,0.171034,-0.878323,-0.366,0.178,0.208,0.22,0.191,0,0.06,0,0,0,0,0,0,0,0,0,1.14,0,0.01,0.74,0,0
0.061134,0.074028,-0.995381,-0.092348,0.009961,-0.995677,-0.016,0.042,-0.037,-0.027,0.091,0.2,0.37,0,0,0,1.03,0.12,0,0,0,0,0,0,0,0.3,0,0
-0.097914,-0.104545,-0.989688,-0.159849,-0.087032,-0.983297,-0.13,-0.097,-0.383,0.139,0.063,2.85,0,2.11,1.26,0.07,3.13,0,0.5,0,0,0.8,1.6,0,0.02,0.86,0.74,0
0.013645,-0.264212,-0.964368,-0.121291,-0.308156,-0.943572,-0.056,-0.291,-0.485,-0.038,0.153,0.79,0,0,0.43,0,1.53,0,0,0,0,0,2.36,0.19,0,0,0,0
0.105541,-0.044551,-0.993416,-0.002436,-0.061632,-0.998096,0.052,-0.053,-0.123,-0.097,0.052,0,0,0,0,0,0.56,0,0,0,0,0.44,0.82,0.01,0,0.17,0.32,0
0.009015,-0.017713,-0.999802,-0.190149,-0.071593,-0.979141,-0.091,-0.045,-0.165,0.072,0.006,0.14,0.04,0.01,0,0,0.28,0.01,0,0,0,0.17,0.12,0.04,0,0.23,0.26,0
-0.017202,-0.040568,-0.999029,-0.091934,-0.052895,-0.994359,-0.055,-0.047,-0.275,0.199,0.232,0,0,0,0,0,1.32,0.04,0,0,0,0,2.19,0.31,0.02,0.31,0.33,0.01
0.465362,0.070085,-0.882341,0.303684,0.032684,-0.952212,0.397,0.056,-0.226,-0.417,0.171,0.9,0.49,0,0,1.65,1.4,0,0.64,0.32,0.01,0.2,0,0.27,0,4.77,3.86,0
0.141153,-0.211791,-0.967068,-0.033061,-0.208409,-0.977483,0.056,-0.213,-0.392,0.01,-0.055,1.1,0.83,0,0,0.01,0.35,0.2,0,0,0,0.1,2.1,0.22,0,0.02,0.07,0
0.172739,-0.088145,-0.981016,0.037325,-0.18406,-0.982206,0.107,-0.138,-0.334,-0.188,0.582,0,0,0.01,0.14,0,1.15,0.07,0,0,0,0.4,1.72,0,0,0,0.02,1.04
0.025787,-0.024035,-0.999379,-0.186166,-0.045311,-0.981473,-0.081,-0.035,-0.141,0.043,0.006,0.01,0,0,0,0,0.83,0,0,0,0,0,0.76,0,0.01,0.22,1,1.02
0.44458,-0.199046,-0.873344,0.293709,-0.134586,-0.946373,0.385,-0.181,-0.309,-0.358,-0.498,0,0,0.36,0.11,0,0,0,0,0,0,0.08,0,0,0,0.39,0.07,1.43
