"gaze_0_x","gaze_0_y","gaze_0_z","gaze_1_x","gaze_1_y","gaze_1_z","gaze_angle_x","gaze_angle_y","pose_Rx","pose_Ry","pose_Rz","AU01_r","AU02_r","AU04_r","AU05_r","AU06_r","AU07_r","AU09_r","AU10_r","AU12_r","AU14_r","AU15_r","AU17_r","AU20_r","AU23_r","AU25_r","AU26_r","AU45_r"
0.100258,-0.037046,-0.994272,0.006337,-0.065096,-0.997859,0.053,-0.051,-0.116,-0.11,0.051,0.07,0,0,0,0,0.22,0,0,0,0,0.28,0.92,0.05,0,0.17,0.5,0.02
0.091712,-0.008256,-0.995751,-0.03292,-0.032012,-0.998945,0.029,-0.02,-0.143,-0.041,0.213,0.63,0,0,0,0,1,0,0,0,0.61,1.05,2.89,1.93,2,0,1.78,0.04
0.045084,0.22345,-0.973672,-0.093923,0.207841,-0.973643,-0.025,0.218,0.176,0.012,0.023,0,0,0.22,0,0,0.37,0,0,0,0,0,0.63,0,0,0.13,0.28,0.52
0.021596,0.21972,-0.975324,-0.113109,0.209981,-0.971141,-0.047,0.217,0.172,0.01,0.021,0,0.12,0.18,0,0,0.12,0,0,0,0,0,0.64,0,0,0.11,0.17,0.31
0.073179,0.079319,-0.99416,-0.068973,0.069233,-0.995213,0.002,0.075,-0.065,0.051,0.042,0,0,0.72,0,0,0,0,0,0,0,0.16,0,0,0,0.12,0,1.24
0.035757,0.052793,-0.997965,-0.104002,0.070238,-0.992094,-0.034,0.062,-0.043,-0.017,-0.029,0.19,0.1,0.16,0,0,0.01,0,0,0,0,0.27,1.53,0.12,0.1,0.1,0.96,0
0.018321,0.065527,-0.997683,-0.176528,0.017958,-0.984132,-0.08,0.042,-0.04,0.01,-0.012,0,0,0.01,0,0,0.02,0,0,0,0,0,0.36,0.29,0,0.3,1.11,0.18
0.466812,0.044431,-0.88324,0.294142,-0.02673,-0.955388,0.392,0.01,-0.23,-0.374,-0.034,0,0.14,0.01,0,0,0.01,0,0.36,0,0,1.79,0,0.12,0,0.54,0,1.39
0.046911,-0.151928,-0.987278,-0.152807,-0.080853,-0.984943,-0.054,-0.117,-0.326,0.066,0.015,0,0,0,0,0,2.29,0,0,0,0,0,1.01,0,0.44,0,0,0.25
0.086386,0.020784,-0.996045,-0.099315,0.025427,-0.994731,-0.006,0.023,-0.1,0.058,-0.014,0,0.16,0.14,0,0,0.17,0.02,0,0,0,0.17,0.13,0,0,0.06,0,1.01
0.059891,0.182225,-0.981431,-0.07626,0.203279,-0.976147,-0.008,0.194,0.178,-0.009,0.029,0,0,0,0,0,0,0,0,0,0,0.02,0.32,0,0,0.05,0.13,0.09
0.022742,-0.050606,-0.99846,-0.115711,-0.056295,-0.991686,-0.047,-0.054,-0.086,-0.005,-0.023,0.01,0,0.02,0,0,0,0,0,0,0,0.17,1.57,0,0.37,0.14,1.27,0
0.0932,-0.032372,-0.995121,-0.003568,-0.058071,-0.998306,0.045,-0.045,-0.123,-0.084,0.054,0,0,0,0,0,0.06,0,0,0,0,0.08,0.84,0,0,0.31,0.32,0
0.177584,-0.155723,-0.971707,0.012489,-0.192321,-0.981253,0.097,-0.176,-0.356,-0.011,0.016,0.1,0.03,0,0.31,0,1.66,0,0,0,0,0,0.95,0,1.01,0.03,0.18,0
0.077444,-0.247987,-0.965663,-0.05354,-0.194967,-0.979347,0.012,-0.224,-0.503,0.002,0.066,0.27,1.19,0,0,0,2.3,0,0,0,0,0.09,2.39,0.45,1.17,0,0.5,0.57
0.616922,0.105485,-0.779923,0.428862,0.049549,-0.90201,0.556,0.092,-0.137,-0.537,0.097,0,0.09,0.31,0,0,0,0,0.99,0,0,0.45,0.28,0,0,1.64,0.5,0.26
0.039051,-0.078307,-0.996164,-0.104871,-0.061613,-0.992575,-0.033,-0.07,-0.084,-0.016,-0.029,0,0,0,0.06,0,0,0,0,0,0,0,1.17,0,0.3,0.03,0.73,0
0.238042,0.1366,-0.961601,-0.022537,0.103021,-0.994424,0.11,0.122,-0.228,-0.129,0.075,0,0,0.26,0,0,0.76,0,0,0,0,0,0.11,0,0,0.99,1.23,3.34
0.415887,-0.036789,-0.908672,0.32755,-0.07074,-0.942182,0.382,-0.058,-0.299,-0.368,0.004,0.08,0.05,0,0,0,1.33,0,0.08,0,0,1.28,0.92,1.55,0,0.57,1.23,0
0.47151,-0.06424,-0.879518,0.359561,-0.152486,-0.920578,0.433,-0.12,-0.295,-0.352,0.019,0.2,0.41,0,0,0,0.88,0,1.03,0,0,0.65,1.35,1.37,0,1.24,1.66,0
0.018095,-0.258884,-0.965739,-0.080313,-0.242233,-0.966888,-0.032,-0.254,-0.495,-0.021,-0.032,0.02,0,0,0,0,1.05,0.18,0,0,0,0.53,0.63,0,0,0.01,0.13,0
0.08497,0.023758,-0.9961,-0.090578,0.030754,-0.995414,-0.003,0.027,-0.058,0.05,-0.019,0.03,0.24,0.23,0,0,0.01,0,0,0,0,0.18,0.04,0.09,0,0.28,0.09,0.06
0.08699,0.013577,-0.996117,-0.086487,0.020566,-0.996041,0,0.017,-0.067,0.048,-0.02,0.03,0.02,0.25,0.25,0,0.34,0.02,0,0,0,0.02,0.1,0,0,0.26,0,0
0.056705,-0.144078,-0.98794,-0.090447,-0.163715,-0.982353,-0.017,-0.155,-0.421,-0.002,0.035,0.4,0.49,0,0.07,0,2.2,0,0,0,0,0.03,1.4,0.51,0.4,0,0,0
0.129973,-0.158676,-0.978738,-0.013572,-0.188077,-0.98206,0.059,-0.175,-0.323,-0.069,0.196,1.26,0,0,0.78,0,0.72,0.47,0,0,0,0,0.39,0.65,0,0,0,0
0.093878,-0.012271,-0.995508,-0.06,-0.013204,-0.998111,0.017,-0.013,-0.109,0.002,-0.004,0.16,0,1.58,0.04,0,1.19,0.43,0,0,0,0,0.23,0.82,0.73,0,0,0.45
0.418626,-0.041741,-0.907199,0.338652,-0.089525,-0.936643,0.39,-0.071,-0.296,-0.363,0.002,0.03,0.02,0,0,0,1.43,0,0.02,0,0,1.36,1.02,1.41,0,0.52,1.35,0
0.085674,-0.15509,-0.984178,-0.081018,-0.136194,-0.987364,0.002,-0.147,-0.345,-0.012,0.043,0.08,0,0,0,0,1.69,0,0,0,0,0.14,0.7,0,0,1.3,1.01,0.03
0.122541,0.053916,-0.990998,-0.071552,-0.011055,-0.997376,0.026,0.022,-0.067,-0.167,0.068,0.23,0,0,0.21,0,0.01,0,0,0,0,0,0.46,0.23,0.22,0,0.85,0
0.059432,0.04917,-0.997021,-0.086142,0.025788,-0.995949,-0.013,0.038,-0.032,0.008,0.199,0,0,0,0,0,1.04,0.41,0,0,0,0.39,0.4,0.16,0,0.92,0.54,0
0.140202,0.062238,-0.988165,-0.018918,0.05633,-0.998233,0.061,0.06,-0.007,-0.066,0.051,0.42,0.03,0,0.01,0,0,0.07,0,0,0,0.01,0,0,0,0.64,0,0
-0.038149,-0.058636,-0.99755,-0.187857,-0.060818,-0.980312,-0.114,-0.06,-0.09,-0.019,-0.024,0.04,0,0,0.54,0,0,0,0,0,0,0.06,1.04,0,0.16,0.03,0.76,0
0.14526,-0.122317,-0.981804,-0.009237,-0.166,-0.986082,0.069,-0.145,-0.374,-0.026,-0.012,0.43,0,0,0.01,0,1.22,0,0,0,0,0.32,1.38,0,0,0.3,0,0
0.149264,-0.205013,-0.967311,-0.024418,-0.269127,-0.962795,0.065,-0.241,-0.443,-0.032,-0.028,0.42,0,0,0.01,0,1.19,0.01,0,0,0,0,1.6,0.03,0,0.02,0,0
0.083181,0.003187,-0.996529,-0.090041,0.010007,-0.995888,-0.003,0.007,-0.076,0.053,-0.021,0,0,0.04,0,0,0,0,0,0,0,0.1,0.05,0,0,0.34,0.17,0
0.127785,-0.243158,-0.961533,-0.061962,-0.305746,-0.950095,0.034,-0.28,-0.466,-0.023,-0.019,0.32,0,0,0.07,0,1.15,0,0,0,0,0.22,1.42,0,0.34,0.32,0.51,0
0.105147,-0.027228,-0.994084,-0.003687,-0.053181,-0.998578,0.051,-0.04,-0.112,-0.108,0.053,0.04,0,0,0,0,0.24,0,0,0,0,0.21,1.04,0,0,0.17,0.48,0.03
0.057965,-0.127577,-0.990133,-0.0929,-0.121608,-0.988221,-0.018,-0.125,-0.345,0.007,0.052,0,0,0,0,0,1.83,0,0,0,0,0.02,0.78,0,0,0.85,0.46,0.02
0.06097,0.036265,-0.997481,-0.091755,0.013316,-0.995693,-0.015,0.025,-0.057,0.01,0.203,0,0,0,0,0,1.01,0.4,0,0,0,0.43,0.25,0.09,0,0.97,0.41,0
0.084283,-0.004747,-0.996431,-0.090078,0.001122,-0.995934,-0.003,-0.002,-0.087,0.051,-0.017,0.03,0.25,0.01,0,0,0,0.01,0,0,0,0.01,0.11,0,0,0.01,0.01,0
0.074567,-0.00699,-0.997191,-0.11938,-0.015573,-0.992727,-0.023,-0.011,-0.101,0.052,-0.029,0.13,0.12,0,0.03,0,0.61,0.29,0,0,0,0.07,0.05,0.03,0.48,0,0,0.78
0.109912,-0.027328,-0.993565,-0.070771,-0.061655,-0.995585,0.02,-0.045,-0.101,-0.032,-0.035,0.01,0.02,0.01,0,0,0,0,0,0,0,0.17,0.5,0.04,0.05,0.45,0.64,0.02
0.098952,0.039481,-0.994309,-0.019414,-0.077574,-0.996798,0.04,-0.019,-0.26,-0.034,0.022,0,0,0,0,0,2.25,0,0,0,0,0.24,0.59,0,0,1.52,1.4,2.06
0.063157,-0.061341,-0.996117,-0.055911,0.020067,-0.998234,0.004,-0.021,-0.101,0.125,-0.324,0,0.27,0.33,0,0,0.15,0,0,0,0,0,0,0,0.78,0.85,0.14,0.27
0.072607,-0.138322,-0.987722,-0.064156,-0.165529,-0.984116,0.004,-0.153,-0.39,-0.025,0.059,0.61,0,0,0,0,1.48,0.12,0,0,0,0.12,1.97,0.09,0,0,0.65,0
0.079456,-0.154318,-0.984821,-0.075897,-0.165522,-0.983281,0.002,-0.161,-0.426,-0.002,0.039,0.18,0.23,0,0.03,0,2.15,0,0,0,0,0,1.48,0.67,0.78,0,0.06,0.06
0.200077,0.098598,-0.974806,0.055418,0.051632,-0.997127,0.129,0.076,-0.278,-0.172,0.14,0,0,0.02,0,0,0.38,0,0,0,0,0,0,0,0,0.69,1.01,2.8
0.037336,-0.279092,-0.959538,-0.158389,-0.129543,-0.978842,-0.062,-0.208,-0.379,0.028,0.052,0,0,0,0.23,0,2.47,0,0,0,0,0.01,1.31,0.02,1.19,0,0.52,0
-0.073348,0.031812,-0.996799,-0.244883,0.041336,-0.968671,-0.161,0.037,-0.203,0.221,-0.071,0.26,0,0.07,0,0,0.49,0,0,0,0,0.01,1.02,0,0.52,0.07,1.59,1.09
0.181633,-0.106909,-0.977538,-0.005063,-0.148082,-0.988962,0.09,-0.129,-0.165,-0.13,0.064,0,0,0,0.22,0,0,0,0,0,0,0,0.95,0,0.39,0,1.08,0
0.092602,-0.059764,-0.993908,-0.085212,-0.050346,-0.99509,0.004,-0.055,-0.168,0.06,-0.054,0.1,0,0,0,0,0.33,0.01,0,0,0,0.18,0.14,0.06,0,0.06,0,0.11
0.244662,0.127369,-0.961206,0.027451,0.099596,-0.994649,0.138,0.116,-0.226,-0.09,0.005,0,0,0.24,0,0,0.68,0,0,0,0,0,0.56,0,0,1.16,1.18,3.15
0.076983,-0.127426,-0.988856,-0.000898,-0.165914,-0.98614,0.039,-0.147,-0.388,-0.042,0.084,0.35,0,0,0.12,0,1.58,0,0,0,0,0,1.46,0.21,0.03,0.01,0.04,0
0.103737,-0.096823,-0.989881,-0.048429,-0.09966,-0.993842,0.028,-0.099,-0.208,-0.021,0.014,0.51,0,0,0.03,0,0.45,0.34,0,0,0,0,0.01,0.33,0,0.07,0,0
0.074299,-0.122218,-0.989718,-0.091833,-0.138841,-0.986048,-0.009,-0.131,-0.391,0.01,0.051,0,0,0,0.28,0,2.56,0,0,0,0,0,1.15,0.17,1.12,0,0.07,0
0.376533,-0.088316,-0.922184,0.249089,-0.121953,-0.960772,0.321,-0.111,-0.344,-0.194,0.071,0,0,0,0,0.32,1.51,0,0.1,0,1.08,0.23,0.15,0.03,0,1.35,0.83,0
0.051595,0.110163,-0.992573,-0.071181,0.093211,-0.993099,-0.01,0.102,-0.001,0.047,0.013,0,0,0.24,0,0,0.06,0,0,0,0,0,0,0.09,0,0.32,0,0.3
0.093098,-0.026337,-0.995309,-0.008678,-0.053214,-0.998545,0.042,-0.04,-0.122,-0.079,0.056,0,0,0,0,0,0.21,0.1,0,0,0,0.08,0.48,0,0.01,0.01,0.15,0
0.071146,-0.163684,-0.983944,-0.085573,-0.191584,-0.977739,-0.007,-0.179,-0.404,-0.025,0.057,0.66,0.03,0,0,0,1.4,0.03,0,0,0,0.1,2.03,0.17,0,0.04,0.25,0
0.029224,-0.019153,-0.999389,-0.143652,-0.053495,-0.988181,-0.058,-0.037,-0.109,0.042,0.031,0.03,0.01,0.02,0.28,0,0.58,0.08,0,0,0,0,0.05,0,0.74,0.09,0,0.2
0.051839,-0.198181,-0.978794,-0.088076,-0.211469,-0.973408,-0.019,-0.207,-0.434,0.002,0.106,0.12,0,0,0,0,1.56,0.07,0,0,0,0,0.89,0,0,0.02,0,0
0.083701,0.01126,-0.996427,-0.101108,0.018079,-0.994711,-0.009,0.015,-0.106,0.064,-0.023,0.11,0.02,0.12,0,0,0.2,0.16,0,0,0,0.15,0.02,0.19,0,0.14,0.04,0.87
0.596462,0.081852,-0.798457,0.439534,0.010576,-0.898164,0.548,0.054,-0.151,-0.518,0.092,0,0,0,0,0,0,0,1.07,0,0,0,0.2,0,0,1.88,0,0.71
0.115661,0.012026,-0.993216,-0.031692,-0.00683,-0.999474,0.042,0.003,-0.095,-0.041,0.134,0.25,0,0,0,0,1.18,0.78,0,0,0,0.14,0,0.45,0,0.49,0.06,0.05
0.083809,0.071951,-0.993881,-0.084603,0.072105,-0.993802,0,0.072,-0.007,0.006,0.028,0.31,0.08,0,0,0,0,0,0,0,0,0.16,0,0.27,0,0.47,0,0.04
0.010088,0.007679,-0.99992,-0.14881,-0.015873,-0.988738,-0.07,-0.004,-0.052,-0.005,0.054,0.06,0.18,0,0.02,0,0.65,0,0,0,0,0,0.5,0,0.01,0.39,0.22,0
0.585798,-0.0255,-0.810056,0.381485,-0.025438,-0.924025,0.509,-0.029,-0.215,-0.503,0.008,0,0,0,0,0,0,0.07,0.88,0,0,0,0,0,0,1.85,0.06,0.14
0.10893,-0.04402,-0.993074,-0.004016,-0.075543,-0.997134,0.053,-0.06,-0.125,-0.099,0.053,0.01,0,0,0,0,0.15,0,0,0,0,0,0.84,0,0,0.41,0.35,0
0.096643,-0.003088,-0.995314,-0.049217,-0.005092,-0.998775,0.024,-0.004,-0.108,-0.005,-0.003,0.08,0,1.82,0.13,0,1.56,0.62,0,0,0,0,0.04,0.31,0.12,0,0.34,0.35
0.068124,-0.124727,-0.98985,-0.07693,-0.150972,-0.98554,-0.004,-0.139,-0.394,-0.022,0.054,0.5,0,0,0,0,1.75,0,0,0,0,0.05,1.77,0.22,0,0,0.22,0
0.034725,-0.018251,-0.99923,-0.130982,-0.066877,-0.989126,-0.048,-0.043,-0.106,-0.06,0.086,0.16,0,0,0,0,0.47,0,0,0,0,0,0.56,0,0,0,0,0
0.150743,0.143962,-0.978035,-0.009543,0.142798,-0.989706,0.072,0.145,0.117,-0.077,0.032,0,0.31,0,0.23,0,0,0,0,0,0,0.13,0.2,0,0.04,0.36,0,0
0.070438,0.065855,-0.99534,-0.075827,0.033395,-0.996562,-0.003,0.05,-0.012,-0.01,0.259,0,0,0,0.24,0,1.42,0.54,0,0,0,0.21,0.22,0.2,0,0.96,0.46,0
0.040189,-0.206447,-0.977632,-0.049851,-0.196543,-0.979227,-0.005,-0.203,-0.439,-0.028,-0.014,0.79,0,0,0,0.05,2.33,0.25,0,0,0,0,1.33,0,0,0.08,0.31,0.22
0.114054,-0.054131,-0.991999,-0.008859,-0.07029,-0.997487,0.053,-0.062,-0.126,-0.096,0.048,0.02,0,0.01,0,0,0.26,0.04,0,0,0,0.38,0.93,0.06,0,0,0.3,0.23
0.040047,0.049819,-0.997955,-0.089162,0.061222,-0.994134,-0.025,0.056,-0.067,-0.025,0.111,0,0,0,0.13,0,0.67,0.35,0,0,0,0,0,0,0,0.04,0,0.09
0.069563,-0.117242,-0.990664,-0.00306,-0.156686,-0.987644,0.034,-0.138,-0.384,-0.044,0.084,0.36,0,0,0.08,0,1.58,0,0,0,0,0,1.39,0.18,0,0.01,0.04,0
0.094264,-0.040314,-0.994731,-0.026102,-0.071971,-0.997065,0.034,-0.056,-0.112,-0.1,0.055,0,0,0,0,0,0,0,0,0,0,0.12,0.89,0.1,0,0.06,0.25,0.07
0.085908,0.019921,-0.996104,-0.089021,0.027406,-0.995653,-0.002,0.024,-0.061,0.047,-0.02,0.13,0.14,0.07,0,0,0,0,0,0,0,0,0.18,0,0,0.19,0,0.02
0.020185,-0.212001,-0.977061,-0.171717,-0.176673,-0.969175,-0.078,-0.197,-0.399,0.106,-0.04,0,0,0,0,0,2.23,0,0,0,0,0,1.46,0,0.47,0.1,0.27,0
0.056086,0.114227,-0.99187,-0.080574,0.105534,-0.991146,-0.012,0.11,-0.034,-0.072,0.064,0.05,0,0.03,0,0,0.52,0,0,0,0,0.03,0.58,0.07,0.08,0.17,0.31,0
0.089029,-0.334323,-0.938244,-0.071192,-0.328215,-0.941917,0.009,-0.339,-0.54,-0.005,-0.031,0.51,0.12,0,0.27,0,1.57,0,0,0,0,0,1.61,0,0.06,0.44,0.24,0
0.08092,-0.137404,-0.987204,-0.08262,-0.131729,-0.987837,-0.001,-0.135,-0.341,-0.005,0.043,0.03,0,0,0,0,1.77,0,0,0,0,0.09,0.62,0,0,1.35,0.9,0.25
0.387867,0.003443,-0.921709,0.302847,0.006995,-0.953013,0.353,0.006,-0.15,-0.375,0.017,0,0,0.45,0,0,0.05,0,0.96,0,0,0.23,0.07,0.73,0,0.52,1.49,0
0.094715,-0.101319,-0.990335,-0.05253,-0.162026,-0.985387,0.021,-0.133,-0.198,-0.035,0.044,0.22,0,0,0,0,1.18,0,0,0,0,0,0,0,0.4,0.33,0.15,0.03
0.101578,-0.03783,-0.994108,0.000737,-0.059406,-0.998234,0.051,-0.049,-0.125,-0.1,0.049,0.04,0,0,0,0,0.07,0,0,0,0,0,0.59,0.19,0.01,0.04,0.18,0
0.096928,-0.103061,-0.989941,-0.06852,-0.128066,-0.989396,0.014,-0.116,-0.156,-0.031,0.054,0,0.05,0,0,0,0.79,0,0,0,0,0,0.01,0.03,0.22,0.24,0.07,0.16
0.171519,-0.063008,-0.983164,-0.070261,-0.08765,-0.99367,0.051,-0.076,-0.126,0.06,-0.024,0,0,0,0.67,0,0.51,0,0,0,0,0,0.32,0.01,0.3,0.42,0.93,0
0.078737,-0.154798,-0.984804,-0.049578,-0.17529,-0.983268,0.015,-0.166,-0.402,-0.027,0.061,0.58,0,0,0,0,1.44,0.16,0,0,0,0.17,1.84,0.19,0,0,0.26,0
0.114276,-0.22642,-0.967303,-0.08998,-0.254005,-0.963008,0.013,-0.244,-0.442,-0.035,-0.028,0.51,0.02,0,0.09,0,1.13,0.06,0,0,0,0,1.71,0,0,0,0,0
0.082287,-0.002786,-0.996605,-0.091504,0.002829,-0.995801,-0.005,0,-0.087,0.054,-0.016,0.02,0.07,0.02,0,0,0,0,0,0,0,0,0.21,0.02,0,0.1,0.05,0.02
0.083173,0.003299,-0.99653,-0.090077,0.010117,-0.995883,-0.003,0.007,-0.076,0.053,-0.02,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0.24,0.13,0
0.028451,-0.106011,-0.993958,-0.18988,-0.125273,-0.973782,-0.082,-0.117,-0.331,0.106,-0.025,0,0,0,0.04,0,1.94,0.09,0,0,0,0,1.05,0,1.12,0.19,0.45,0.02
0.117414,-0.141656,-0.982928,-0.028069,-0.141369,-0.989559,0.045,-0.143,-0.42,-0.026,-0.012,0.57,0,0,0,0.1,1.69,0.29,0,0,0,0.08,1.19,0,0,0.25,0.18,0.37
0.038026,0.096787,-0.994578,-0.056009,0.06786,-0.996122,-0.009,0.083,-0.051,-0.106,0.056,0,0,0.19,0,0,0,0,0,0,0,0.06,0,0,0,0.42,0,0.09
-0.020295,-0.016672,-0.999655,-0.166546,-0.064259,-0.983938,-0.094,-0.041,-0.064,0.02,-0.021,0,0,0.05,0,0,0,0,0,0,0,0.13,1.25,0.83,0.32,0.77,1.47,0
0.102803,-0.154608,-0.982613,-0.048835,-0.1683,-0.984525,0.027,-0.163,-0.402,-0.028,0.06,0.57,0,0,0,0,1.37,0.18,0,0,0,0.07,1.98,0.15,0,0,0.37,0
-0.093682,-0.020259,-0.995396,-0.178289,-0.017108,-0.983829,-0.137,-0.019,-0.202,0.235,-0.066,0,0,0.03,0,0,0.15,0,0,0,0,0.09,0.82,0,0.65,0.19,1.33,0.46
0.079477,-0.022905,-0.996574,-0.098494,-0.018151,-0.994972,-0.01,-0.021,-0.129,0.062,-0.017,0.05,0,0.02,0,0,0.08,0.05,0,0,0,0.16,0.15,0.1,0,0.16,0.06,0
0.244892,0.103827,-0.963975,0.01453,0.03469,-0.999292,0.131,0.07,-0.289,-0.169,0.105,0,0,0.01,0,0,0.36,0,0,0,0,0.03,0.13,0,0,0.51,1.38,2.87
0.004756,-0.080521,-0.996742,-0.195121,-0.135407,-0.971387,-0.096,-0.109,-0.343,0.118,-0.031,0,0,0,0.12,0,2.05,0.18,0,0,0,0,1.49,0,0.79,0,0,0.03
0.082794,0.014004,-0.996468,-0.102189,-0.052277,-0.99339,-0.01,-0.019,-0.13,-0.078,0.047,0.01,0,0,0.06,0,0.23,0,0,0,0,0,0.47,0,0.02,0.03,0.78,0
0.097179,-0.030447,-0.994801,-0.009805,-0.063056,-0.997962,0.044,-0.047,-0.132,-0.085,0.057,0.1,0.05,0.01,0,0,0.47,0.04,0,0,0,0.07,0.67,0.02,0,0.06,0.19,0.19
0.126393,-0.227658,-0.965503,-0.030561,-0.224497,-0.973995,0.049,-0.229,-0.414,0.083,-0.029,0,0,0,0,0,2.07,0,0,0,0,0,1.62,0.01,0.63,0.06,0.38,0
0.080277,-0.025097,-0.996457,-0.107496,-0.061491,-0.992302,-0.014,-0.044,-0.134,-0.11,0.039,0,0,0,0.01,0,0.59,0,0,0,0,0.02,1.26,0.01,0.29,0.33,1.41,0
0.049288,0.213867,-0.975619,-0.099684,0.189433,-0.97682,-0.026,0.204,0.169,0.011,0.023,0,0.07,0.33,0,0,0,0,0,0,0,0,0.47,0,0,0.44,0.3,0.7
0.082322,-0.006931,-0.996582,-0.091867,-0.001466,-0.99577,-0.005,-0.004,-0.093,0.052,-0.015,0.03,0,0.02,0,0,0,0.05,0,0,0,0.08,0,0.01,0,0.15,0.04,0
0.108177,-0.050153,-0.992866,-0.007112,-0.074493,-0.997196,0.051,-0.063,-0.128,-0.096,0.054,0.02,0,0,0,0,0.19,0.01,0,0,0,0.13,0.85,0.1,0,0.08,0.34,0.16
0.065178,-0.08573,-0.994184,-0.083719,-0.133328,-0.98753,-0.009,-0.11,-0.349,0.042,0.046,0,0,0,0,0,2.28,0,0,0,0,0.08,1.37,0.05,0.89,0,0.15,0
0.09319,-0.155708,-0.983397,-0.028004,-0.167198,-0.985526,0.033,-0.163,-0.414,-0.07,0.1,0.61,0,0,0.03,0,1.37,0.13,0,0,0,0.35,1.77,0.24,0,0.03,0.58,0
0.118685,-0.15257,-0.98114,-0.04634,-0.109271,-0.992931,0.037,-0.132,-0.439,0.019,0.071,0.01,0.38,0,0,0,2.58,0.13,0.04,0,0,0,1.2,0.11,0.99,0,0.55,0.08
0.176291,0.000945,-0.984338,0.013981,0.088944,-0.995938,0.096,0.045,-0.257,0.069,-0.12,0,0,0.03,0,0,0,0,0,0,0,0.12,0.48,0,0,1.61,0.53,3.03
0.055752,0.177143,-0.982605,-0.083088,0.128447,-0.98823,-0.014,0.154,0.075,-0.035,0.039,0,0,0.05,0,0,0.09,0,0,0,0,0.07,0.37,0,0,0.69,0.15,0
0.422202,-0.071056,-0.903712,0.325128,-0.11463,-0.938697,0.385,-0.1,-0.297,-0.356,0.018,0.19,0.36,0,0,0,1,0,0.99,0,0.12,0.92,1.28,1.68,0,1.14,1.47,0
0.175365,-0.248675,-0.95258,-0.012377,-0.270533,-0.962631,0.085,-0.265,-0.446,-0.046,-0.047,0.01,0,0,0,0,1.14,0,0,0,0,0.08,1.44,0,0.27,0.92,1.26,0
0.121851,-0.132883,-0.983613,-0.020812,-0.159946,-0.986906,0.051,-0.148,-0.294,-0.06,0.187,1.21,0,0,0.27,0,1,0.62,0,0,0,0.01,0.67,0.51,0,0,0,0
0.019166,-0.253581,-0.967124,-0.123728,-0.262957,-0.956841,-0.054,-0.262,-0.517,0.001,-0.029,0.32,0.14,0,0,0,1.31,0.31,0,0,0,0.47,0.85,0.2,0,0,0,0
0.046931,-0.128664,-0.990577,-0.083039,-0.159986,-0.98362,-0.018,-0.145,-0.395,-0.022,0.053,0.51,0,0,0.01,0,1.62,0,0,0,0,0.17,1.82,0.29,0,0,0.49,0
0.026163,-0.063555,-0.997635,-0.185943,-0.062093,-0.980597,-0.081,-0.063,-0.224,0.029,0.023,0.52,0,0,0,0,0,0,0,0,0,0.12,0.1,0.54,0,0.62,1.29,0.38
0.103096,-0.03945,-0.993889,-0.011943,-0.070717,-0.997425,0.046,-0.055,-0.123,-0.099,0.052,0.01,0,0,0,0,0.5,0,0,0,0,0.4,0.81,0.07,0,0.22,0.43,0.02
0.133336,0.032592,-0.990535,-0.101101,0.005604,-0.99486,0.016,0.019,-0.17,-0.047,0.066,0.15,0.09,0,0,0,1.92,0,0,0,0,0,0,0.16,0.35,0.14,0.22,1.31
0.008224,-0.002579,-0.999963,-0.141586,-0.038057,-0.989194,-0.067,-0.02,-0.078,0.02,0.075,0,0.23,0,0.01,0,0.84,0,0,0,0,0,0.22,0,0,0.18,0.06,0.12
0.003938,-0.001877,-0.99999,-0.182489,-0.032932,-0.982656,-0.09,-0.018,-0.118,0.048,-0.025,0.03,0,0,0.52,0,0.55,0,0,0,0,0.19,0.43,0,0.18,0.24,1,0
0.081556,-0.019798,-0.996472,-0.098123,-0.013952,-0.995076,-0.008,-0.017,-0.121,0.061,-0.019,0.04,0,0.13,0,0,0,0.06,0,0,0,0.16,0.03,0.04,0,0.09,0.01,0
0.093449,0.0724,-0.992988,-0.097692,0.045599,-0.994172,-0.002,0.059,-0.232,0.038,0.015,0.49,0,0.25,0,0,0.19,0.09,0,0,0,0.05,0.22,0.99,0,0.59,1.29,2.57
0.072098,0.079288,-0.994241,-0.057621,0.068447,-0.995989,0.007,0.074,-0.063,0.047,0.042,0,0,0.75,0,0,0,0,0,0,0,0.05,0,0,0,0.06,0,1.38
0.128124,-0.200012,-0.97138,-0.045616,-0.270061,-0.961762,0.043,-0.239,-0.439,-0.031,-0.002,0.4,0,0,0,0,1.44,0.01,0,0,0,0,1.67,0,0,0.01,0.24,0
0.037893,-0.023814,-0.998998,-0.110256,-0.026645,-0.993546,-0.036,-0.025,-0.078,-0.031,-0.026,0.16,0,0,0.4,0,0,0,0,0,0,0,1.18,0,0.26,0,0.74,0
0.023271,-0.025553,-0.999403,-0.116378,-0.021778,-0.992966,-0.047,-0.024,-0.074,-0.031,-0.027,0.22,0,0,0.26,0,0,0,0,0,0,0,1.22,0,0.2,0.08,0.93,0
0.003311,-0.209971,-0.977702,-0.096404,-0.217016,-0.971396,-0.048,-0.216,-0.429,-0.006,-0.03,0,0,0,0,0,1.22,0.12,0,0,0,0.36,0.43,0,0,0.04,0.14,0
