"gaze_0_x","gaze_0_y","gaze_0_z","gaze_1_x","gaze_1_y","gaze_1_z","gaze_angle_x","gaze_angle_y","pose_Tx","pose_Ty","pose_Tz","pose_Rx","pose_Ry","pose_Rz","AU01_r","AU02_r","AU04_r","AU05_r","AU06_r","AU07_r","AU09_r","AU10_r","AU12_r","AU15_r","AU17_r","AU20_r","AU23_r","AU25_r","AU26_r"
-0.28694,-0.127681,-0.949401,-0.430301,-0.112369,-0.895664,-0.371,-0.129,107.8,-45.3,888.5,-0.282,0.464,0.062,0.03,0,0,0,0,2.18,0.08,0.07,0,0.08,0.21,0,0,0.46,0.09
-0.288457,-0.122213,-0.949661,-0.432208,-0.105011,-0.895639,-0.372,-0.123,109,-45.5,899.8,-0.291,0.46,0.063,0.07,0,0,0,0,2.3,0.17,0.12,0,0.08,0.33,0,0,0.45,0.19
-0.294315,-0.118892,-0.948284,-0.439316,-0.10139,-0.892593,-0.379,-0.119,108.9,-45.4,900,-0.294,0.467,0.065,0.09,0,0,0,0,2.32,0.26,0.21,0,0,0.42,0,0,0.46,0.31
-0.294408,-0.120019,-0.948113,-0.439725,-0.102604,-0.892253,-0.38,-0.12,108.8,-45.3,899.7,-0.296,0.467,0.066,0.09,0,0,0,0,2.18,0.22,0.21,0,0,0.36,0,0,0.46,0.32
-0.289505,-0.118831,-0.949772,-0.434742,-0.100889,-0.894886,-0.374,-0.119,109.2,-45.5,901.6,-0.289,0.461,0.063,0.12,0,0,0,0,2.22,0.15,0.11,0,0,0.28,0,0,0.42,0.24
-0.287388,-0.124423,-0.949698,-0.432689,-0.107381,-0.895126,-0.372,-0.125,108.9,-45.3,898.2,-0.291,0.459,0.065,0.15,0,0,0,0,2.24,0.08,0,0,0.04,0.21,0,0,0.39,0.13
-0.287796,-0.124908,-0.949511,-0.432418,-0.107608,-0.895229,-0.372,-0.125,108.7,-45.2,896.9,-0.292,0.459,0.065,0.19,0,0,0,0,2.4,0.15,0.04,0,0.1,0.25,0.03,0,0.31,0.11
-0.289285,-0.128632,-0.948561,-0.436334,-0.11199,-0.892788,-0.375,-0.13,108.4,-45.3,897.2,-0.29,0.466,0.066,0.18,0,0,0,0,2.22,0.13,0.05,0,0.18,0.25,0.03,0,0.31,0.13
-0.287871,-0.134343,-0.948199,-0.435065,-0.117079,-0.892754,-0.374,-0.136,108.2,-45.3,894.5,-0.291,0.463,0.064,0.18,0,0,0,0,2.03,0.14,0.08,0,0.26,0.25,0.03,0,0.3,0.12
-0.288014,-0.134492,-0.948135,-0.434614,-0.117119,-0.892969,-0.374,-0.136,108.1,-45.2,893.3,-0.292,0.463,0.064,0.17,0,0,0,0,1.93,0.12,0.08,0,0.2,0.21,0.01,0,0.32,0.17
-0.287476,-0.131281,-0.948748,-0.432312,-0.114329,-0.894447,-0.372,-0.132,108,-45.2,892.4,-0.291,0.462,0.062,0.16,0,0,0,0,2.02,0.14,0.11,0,0.13,0.27,0.01,0,0.21,0.11
-0.286112,-0.131648,-0.94911,-0.431449,-0.114678,-0.894819,-0.371,-0.133,108,-45.2,892.5,-0.288,0.46,0.06,0.13,0,0,0,0,2.03,0.1,0.11,0,0.02,0.25,0.01,0,0.26,0.11
-0.285362,-0.13237,-0.949235,-0.430242,-0.115401,-0.895307,-0.37,-0.134,107.8,-45,891,-0.287,0.46,0.06,0.15,0,0,0,0,2.02,0.04,0.1,0,0.08,0.26,0,0,0.23,0
-0.285393,-0.133069,-0.949128,-0.429954,-0.116095,-0.895355,-0.37,-0.134,107.7,-44.9,890.3,-0.288,0.459,0.061,0.16,0,0,0,0,1.97,0,0.06,0,0.12,0.23,0,0,0.34,0
-0.28892,-0.1324,-0.948154,-0.433716,-0.115341,-0.893637,-0.374,-0.134,107.4,-44.8,888.9,-0.287,0.464,0.064,0.11,0,0,0,0,2.06,0,0.12,0,0.13,0.19,0.11,0,0.27,0.06
-0.28682,-0.129984,-0.949125,-0.429672,-0.113129,-0.89587,-0.37,-0.131,107.2,-44.6,885.1,-0.283,0.459,0.064,0.06,0,0,0,0,2.17,0.01,0.12,0,0.06,0.13,0.16,0,0.28,0.23
-0.286473,-0.128333,-0.949455,-0.42929,-0.111749,-0.896227,-0.37,-0.129,107.2,-44.6,885,-0.281,0.458,0.064,0.03,0,0,0,0,2.1,0.03,0.12,0,0.02,0.18,0.16,0,0.33,0.28
-0.286002,-0.133991,-0.948815,-0.432167,-0.117591,-0.894094,-0.372,-0.136,107.8,-45.1,890.9,-0.285,0.462,0.065,0.04,0,0,0,0,1.96,0.04,0.04,0,0,0.24,0.06,0,0.39,0.28
-0.28257,-0.134727,-0.949738,-0.429192,-0.11856,-0.895398,-0.368,-0.136,108.5,-45.5,894.7,-0.285,0.459,0.062,0.08,0,0,0,0,1.78,0.05,0,0,0,0.35,0,0,0.41,0.21
-0.281925,-0.133743,-0.950069,-0.428953,-0.117662,-0.895631,-0.368,-0.135,108.7,-45.6,896.3,-0.283,0.46,0.06,0.05,0,0,0,0,1.61,0.05,0,0,0,0.24,0,0,0.49,0.17
-0.283603,-0.1391,-0.948799,-0.432533,-0.122776,-0.89322,-0.371,-0.141,108.8,-45.7,896.2,-0.289,0.462,0.063,0.04,0,0,0,0,1.66,0.08,0,0,0,0.16,0,0,0.57,0.18
-0.281902,-0.133786,-0.95007,-0.431931,-0.11777,-0.894184,-0.369,-0.136,109.1,-45.8,897.1,-0.279,0.461,0.059,0.05,0,0,0,0,1.73,0.09,0,0,0.07,0.03,0,0,0.63,0.16
-0.284699,-0.133865,-0.949224,-0.43307,-0.117731,-0.893638,-0.371,-0.136,108.6,-45.5,893.9,-0.284,0.464,0.062,0.07,0,0,0,0,1.85,0.08,0.02,0,0.07,0,0,0,0.53,0.37
-0.28514,-0.1327,-0.949256,-0.431772,-0.116445,-0.894435,-0.371,-0.134,108.3,-45.2,891.2,-0.285,0.463,0.063,0.07,0,0,0,0,1.88,0.13,0.06,0,0.07,0.05,0,0,0.33,0.38
-0.28476,-0.13592,-0.948914,-0.432914,-0.119946,-0.89342,-0.371,-0.138,108.5,-45.3,890.8,-0.288,0.462,0.066,0.13,0,0,0,0,2.01,0.1,0.06,0,0.03,0.21,0,0,0.18,0.47
-0.284111,-0.130934,-0.949809,-0.431215,-0.115275,-0.894855,-0.37,-0.133,108.6,-45.3,892,-0.284,0.461,0.064,0.17,0,0,0,0,2.14,0.08,0.04,0,0.06,0.42,0,0,0.05,0.36
-0.284212,-0.129978,-0.94991,-0.430969,-0.114285,-0.8951,-0.37,-0.132,108.5,-45.3,891.7,-0.283,0.461,0.065,0.23,0,0,0,0,2.03,0.07,0.04,0,0.06,0.46,0,0,0.07,0.27
-0.283707,-0.134037,-0.949497,-0.431176,-0.118227,-0.894489,-0.37,-0.136,108.8,-45.5,893.5,-0.287,0.46,0.065,0.14,0,0,0,0,1.84,0.1,0.05,0,0.03,0.42,0,0,0.12,0.1
-0.283373,-0.134791,-0.94949,-0.429471,-0.118513,-0.895271,-0.369,-0.136,108.5,-45.3,889.4,-0.287,0.457,0.064,0.11,0,0,0,0,1.73,0.13,0.06,0,0,0.33,0,0,0.1,0
-0.283817,-0.135223,-0.949296,-0.429133,-0.118892,-0.895382,-0.369,-0.137,108.3,-45.1,887.4,-0.288,0.456,0.065,0.17,0,0,0,0,1.66,0.08,0.07,0,0,0.28,0,0,0.15,0.04
-0.284143,-0.134761,-0.949264,-0.430269,-0.119071,-0.894813,-0.37,-0.137,108.4,-45.3,888.5,-0.289,0.46,0.066,0.18,0,0,0,0,1.72,0.06,0.06,0,0,0.14,0,0,0.16,0.25
-0.282769,-0.127813,-0.950634,-0.429015,-0.112127,-0.896311,-0.368,-0.129,108.8,-45.4,890.5,-0.279,0.458,0.061,0.14,0,0,0,0,1.69,0.05,0.14,0,0,0.03,0,0,0.19,0.25
-0.282708,-0.130778,-0.950249,-0.429066,-0.115084,-0.895912,-0.368,-0.132,108.9,-45.5,890.4,-0.282,0.457,0.062,0.04,0,0,0,0,1.71,0.04,0.19,0,0,0,0,0,0.15,0.26
-0.282115,-0.130475,-0.950467,-0.428659,-0.114819,-0.896141,-0.367,-0.132,108.9,-45.6,891.1,-0.281,0.456,0.062,0.06,0,0,0,0,1.74,0.06,0.31,0,0,0,0,0,0.1,0.05
-0.283077,-0.131801,-0.949998,-0.42892,-0.116603,-0.895785,-0.368,-0.134,108.7,-45.4,889.1,-0.285,0.457,0.065,0.13,0,0,0,0,1.88,0.04,0.31,0,0,0.16,0,0,0.1,0.21
-0.284061,-0.129085,-0.950077,-0.428547,-0.114049,-0.896293,-0.368,-0.131,108.4,-45.2,886.2,-0.283,0.457,0.066,0.13,0,0,0,0,2.05,0.05,0.33,0,0.05,0.27,0,0,0.16,0.49
-0.284355,-0.128826,-0.950024,-0.427995,-0.11364,-0.896608,-0.368,-0.131,108.2,-45,884.4,-0.283,0.456,0.067,0.1,0,0,0,0,2.14,0.03,0.3,0,0.05,0.51,0,0,0.13,0.59
-0.28419,-0.129947,-0.949921,-0.42926,-0.114997,-0.89583,-0.369,-0.132,108.2,-45.2,885,-0.284,0.457,0.069,0.03,0,0,0,0,2.08,0.02,0.21,0,0.05,0.41,0,0,0.22,0.54
-0.283775,-0.135915,-0.94921,-0.428954,-0.120288,-0.895282,-0.369,-0.138,108.1,-45.3,885.5,-0.291,0.457,0.07,0.05,0,0,0,0,2.04,0,0.13,0,0,0.35,0,0,0.29,0.37
-0.28362,-0.136578,-0.949161,-0.429277,-0.120922,-0.895042,-0.369,-0.139,108.2,-45.3,886.3,-0.292,0.457,0.069,0.05,0,0,0,0,1.96,0,0.04,0,0,0.21,0,0,0.32,0.34
-0.282226,-0.132742,-0.95012,-0.426893,-0.116864,-0.896719,-0.367,-0.134,108.3,-45.4,887,-0.287,0.455,0.066,0.06,0,0,0,0,2.03,0.01,0.13,0,0.16,0.15,0,0,0.28,0.29
-0.283544,-0.139824,-0.948711,-0.428596,-0.123427,-0.895026,-0.369,-0.142,108.1,-45.4,886.7,-0.296,0.456,0.068,0.02,0,0,0,0,2.17,0.06,0.17,0,0.16,0.17,0,0,0.24,0.2
-0.285307,-0.135395,-0.948825,-0.430404,-0.119005,-0.894757,-0.37,-0.137,108.1,-45.3,885.6,-0.292,0.459,0.066,0.07,0,0,0,0,2.26,0.1,0.23,0,0.16,0.15,0,0,0.32,0.21
-0.285423,-0.13531,-0.948802,-0.430547,-0.118946,-0.894696,-0.37,-0.137,108.1,-45.3,885.4,-0.291,0.46,0.066,0.08,0,0,0,0,2.23,0.09,0.2,0,0,0.19,0,0,0.36,0.24
-0.285974,-0.136141,-0.948517,-0.430867,-0.120513,-0.894332,-0.371,-0.138,108,-45.3,886.2,-0.293,0.461,0.07,0.08,0,0,0,0,2.11,0.05,0.17,0,0,0.12,0,0,0.31,0.18
-0.285285,-0.136534,-0.948668,-0.430005,-0.120636,-0.89473,-0.37,-0.139,108.1,-45.4,886.9,-0.291,0.46,0.069,0.05,0,0,0,0,2.04,0.02,0.16,0,0,0.06,0,0,0.24,0.09
-0.285217,-0.136608,-0.948678,-0.430087,-0.120662,-0.894688,-0.37,-0.139,108.2,-45.4,887.3,-0.291,0.46,0.069,0.07,0,0,0,0,1.86,0.07,0.2,0,0,0.18,0,0,0.16,0
-0.284444,-0.138041,-0.948703,-0.430503,-0.12237,-0.894255,-0.37,-0.14,108.1,-45.3,886.9,-0.291,0.459,0.069,0.1,0,0,0,0,1.78,0.08,0.17,0,0.08,0.18,0,0,0.11,0
-0.283268,-0.135212,-0.949461,-0.429372,-0.119664,-0.895165,-0.369,-0.137,108.1,-45.3,887.5,-0.29,0.458,0.068,0.15,0,0,0,0,1.66,0.08,0.12,0,0.15,0.16,0,0,0.06,0
-0.283516,-0.135734,-0.949313,-0.429686,-0.120055,-0.894962,-0.369,-0.138,108.1,-45.3,887.7,-0.291,0.458,0.067,0.12,0,0,0,0,1.86,0.08,0.15,0,0.15,0.07,0,0,0.07,0.05
-0.28219,-0.136204,-0.949641,-0.426443,-0.120089,-0.896507,-0.367,-0.138,107.7,-45,885.2,-0.29,0.453,0.067,0.06,0,0,0,0,1.97,0.07,0.22,0,0.07,0.12,0,0,0.16,0.05
-0.286207,-0.13094,-0.949179,-0.429629,-0.115283,-0.895617,-0.37,-0.133,107.3,-44.8,883.8,-0.286,0.459,0.068,0.08,0,0,0,0,2.13,0.05,0.34,0,0,0.22,0,0,0.16,0.11
-0.283766,-0.128963,-0.950182,-0.428192,-0.113031,-0.896591,-0.368,-0.13,107.6,-45.1,887.1,-0.283,0.458,0.064,0.17,0,0,0,0,2.09,0.02,0.26,0,0,0.21,0,0,0.11,0.19
-0.283795,-0.128565,-0.950227,-0.429355,-0.112754,-0.89607,-0.369,-0.13,107.8,-45.3,888.6,-0.281,0.459,0.063,0.22,0,0,0,0,2.01,0.06,0.23,0,0.01,0.31,0,0,0.1,0.26
-0.284607,-0.129367,-0.949875,-0.43133,-0.114042,-0.894958,-0.37,-0.131,107.6,-45.4,889.2,-0.28,0.463,0.06,0.24,0,0,0,0,1.96,0.09,0.12,0,0.01,0.32,0,0,0.16,0.19
-0.283473,-0.128379,-0.950348,-0.428173,-0.112539,-0.896662,-0.368,-0.13,107.5,-45.2,887.6,-0.281,0.459,0.058,0.23,0.02,0,0,0,1.94,0.08,0.05,0,0.01,0.43,0,0,0.15,0.07
-0.283976,-0.128152,-0.950229,-0.427582,-0.112281,-0.896976,-0.368,-0.129,107.3,-45.1,885.5,-0.282,0.458,0.059,0.19,0.02,0,0,0,1.99,0.05,0.03,0,0,0.48,0,0,0.23,0
-0.2828,-0.132844,-0.949935,-0.428383,-0.116279,-0.896084,-0.368,-0.134,107.6,-45.2,888.5,-0.284,0.458,0.057,0.1,0.01,0,0,0,2.04,0.03,0.02,0,0,0.52,0,0,0.17,0
-0.284934,-0.133041,-0.94927,-0.429626,-0.116797,-0.895422,-0.37,-0.135,107.5,-45.2,888.7,-0.285,0.461,0.057,0.05,0,0,0,0,2.1,0.02,0.02,0,0,0.5,0,0,0.17,0
-0.28502,-0.13358,-0.949168,-0.430224,-0.117257,-0.895074,-0.37,-0.135,107.6,-45.3,889.6,-0.285,0.462,0.056,0.03,0,0,0,0,2.15,0.06,0.04,0,0,0.44,0,0,0.15,0.13
-0.283245,-0.129257,-0.950297,-0.429549,-0.112485,-0.896011,-0.368,-0.13,108,-45.5,892.1,-0.276,0.46,0.053,0.02,0,0,0,0,2.09,0.15,0.11,0,0,0.38,0,0,0.21,0.24
-0.282848,-0.131795,-0.950067,-0.430698,-0.115446,-0.895082,-0.369,-0.133,107.9,-45.6,892.6,-0.28,0.46,0.057,0,0,0,0,0,1.96,0.25,0.16,0,0,0.32,0,0,0.29,0.33
-0.282348,-0.132696,-0.95009,-0.430313,-0.116406,-0.895142,-0.369,-0.134,108,-45.6,893.4,-0.28,0.459,0.058,0.02,0,0,0,0,1.9,0.24,0.13,0,0.03,0.29,0.03,0,0.25,0.25
-0.284716,-0.130489,-0.949689,-0.431747,-0.113697,-0.8948,-0.37,-0.132,107.7,-45.4,891.1,-0.279,0.461,0.058,0.03,0,0,0,0,1.76,0.15,0.11,0,0.1,0.2,0.03,0,0.27,0.13
-0.282392,-0.134256,-0.949858,-0.426118,-0.117746,-0.896972,-0.366,-0.136,107.4,-45.2,887.5,-0.285,0.455,0.059,0.04,0,0,0,0,1.98,0.11,0.19,0,0.1,0.14,0.03,0,0.25,0.07
-0.286466,-0.131466,-0.949028,-0.430219,-0.11436,-0.895451,-0.371,-0.132,107.1,-45,886.2,-0.283,0.461,0.06,0.03,0,0,0,0,2.15,0.15,0.33,0,0.07,0.08,0,0,0.22,0.06
-0.286759,-0.131551,-0.948928,-0.430284,-0.11422,-0.895438,-0.371,-0.132,107.1,-45,886.3,-0.284,0.461,0.061,0.03,0,0,0,0,2.24,0.15,0.38,0,0.01,0.2,0,0,0.15,0.11
-0.285761,-0.13074,-0.949341,-0.428869,-0.114646,-0.896062,-0.369,-0.132,107,-45,886,-0.284,0.459,0.062,0.02,0,0,0,0,2.15,0.1,0.35,0,0.08,0.35,0,0,0.13,0.28
-0.286252,-0.133257,-0.948843,-0.430089,-0.11678,-0.895201,-0.371,-0.135,106.9,-44.9,884.8,-0.287,0.46,0.062,0,0,0,0,0,2.01,0.06,0.28,0,0.13,0.48,0,0,0.1,0.44
-0.286409,-0.134201,-0.948662,-0.430331,-0.117736,-0.89496,-0.371,-0.136,106.9,-44.9,884.4,-0.288,0.46,0.063,0,0,0,0,0,2.13,0.08,0.27,0,0.17,0.38,0,0,0.28,0.61
-0.284633,-0.132015,-0.949503,-0.42758,-0.114791,-0.896659,-0.368,-0.133,107,-44.8,884.4,-0.285,0.457,0.06,0,0,0,0,0,2.07,0.08,0.22,0,0.1,0.26,0,0,0.34,0.41
-0.282416,-0.133457,-0.949963,-0.424342,-0.116659,-0.897956,-0.365,-0.135,107,-44.8,884.2,-0.286,0.453,0.063,0,0,0,0,0,2.11,0.12,0.25,0,0.22,0.18,0,0,0.4,0.45
-0.284641,-0.132443,-0.949441,-0.428057,-0.115556,-0.896334,-0.368,-0.134,107,-44.7,884.1,-0.284,0.456,0.063,0,0,0,0,0,2.11,0.13,0.27,0,0.32,0.21,0,0,0.33,0.42
-0.284821,-0.13261,-0.949364,-0.428211,-0.115836,-0.896224,-0.369,-0.134,107,-44.7,883.7,-0.284,0.457,0.062,0.06,0,0,0,0,2.13,0.15,0.25,0,0.32,0.22,0,0,0.42,0.5
-0.285071,-0.135577,-0.94887,-0.429888,-0.119201,-0.894979,-0.37,-0.137,107.1,-44.8,885.1,-0.288,0.46,0.063,0.07,0,0,0,0,1.93,0.12,0.19,0,0.16,0.24,0,0,0.48,0.27
-0.282614,-0.133525,-0.949895,-0.428822,-0.116951,-0.895787,-0.368,-0.135,107.8,-45.2,889.1,-0.284,0.458,0.061,0.07,0,0,0,0,1.72,0.1,0.16,0,0.05,0.25,0,0,0.49,0.08
-0.282454,-0.131908,-0.950168,-0.429124,-0.115659,-0.89581,-0.368,-0.133,107.9,-45.3,889.7,-0.282,0.459,0.06,0.05,0,0,0,0,1.73,0.06,0.28,0,0.05,0.39,0,0,0.44,0
-0.282249,-0.128385,-0.950712,-0.425854,-0.112433,-0.897779,-0.366,-0.13,107.8,-45.2,887.3,-0.28,0.456,0.058,0.04,0,0,0,0,1.89,0.11,0.33,0,0.05,0.46,0,0,0.43,0
-0.283092,-0.131748,-0.950001,-0.427113,-0.116397,-0.896675,-0.367,-0.134,107.7,-45.2,885.7,-0.285,0.458,0.06,0.05,0,0,0,0,2.04,0.13,0.35,0,0,0.57,0,0,0.39,0
-0.283299,-0.13169,-0.949947,-0.42729,-0.116324,-0.8966,-0.367,-0.134,107.6,-45.1,885.3,-0.286,0.458,0.06,0.01,0,0,0,0,2.1,0.17,0.21,0,0.07,0.44,0,0,0.3,0.1
-0.283375,-0.130455,-0.950095,-0.427709,-0.115332,-0.896528,-0.368,-0.132,107.7,-45.3,886,-0.283,0.459,0.061,0.01,0,0,0,0,2.06,0.1,0.22,0,0.07,0.3,0,0,0.38,0.14
-0.283544,-0.131995,-0.949832,-0.429532,-0.116846,-0.89546,-0.369,-0.134,108,-45.4,888.9,-0.282,0.463,0.06,0,0,0,0,0,2.06,0.07,0.2,0,0.07,0.23,0,0,0.36,0.29
-0.283164,-0.130043,-0.950214,-0.428976,-0.115054,-0.895959,-0.368,-0.132,108,-45.4,887.8,-0.281,0.461,0.06,0,0,0,0,0,1.98,0.06,0.31,0,0,0.23,0,0,0.34,0.38
-0.283007,-0.129243,-0.95037,-0.428223,-0.114211,-0.896427,-0.368,-0.131,108,-45.3,887.2,-0.281,0.46,0.06,0.03,0,0,0,0,1.9,0.1,0.38,0,0.06,0.25,0,0,0.24,0.34
-0.28141,-0.13438,-0.950132,-0.428543,-0.118812,-0.895675,-0.367,-0.136,108,-45.6,889.5,-0.282,0.457,0.061,0.06,0,0,0,0,1.75,0.07,0.41,0,0.06,0.27,0,0,0.19,0.19
-0.282957,-0.128857,-0.950437,-0.426423,-0.114457,-0.897253,-0.367,-0.131,107.4,-45.3,883.9,-0.283,0.457,0.065,0.08,0,0,0,0,1.59,0.04,0.44,0,0.06,0.36,0,0,0.12,0.01
-0.282824,-0.128773,-0.950489,-0.42521,-0.114371,-0.897839,-0.366,-0.131,107.3,-45.1,882.6,-0.284,0.454,0.067,0.05,0,0,0,0,1.73,0,0.33,0,0.02,0.51,0,0,0.1,0.19
-0.282143,-0.130279,-0.950485,-0.425038,-0.11495,-0.897847,-0.365,-0.132,107.6,-45.5,885.8,-0.286,0.452,0.068,0.04,0,0,0,0,1.86,0.01,0.22,0,0.02,0.58,0.01,0,0.1,0.3
-0.281176,-0.131657,-0.950582,-0.424995,-0.11609,-0.897721,-0.365,-0.133,107.7,-45.6,887.7,-0.286,0.451,0.067,0.04,0,0,0,0,2.08,0.01,0.09,0,0.06,0.62,0.06,0,0.1,0.38
-0.281252,-0.13131,-0.950608,-0.425351,-0.11576,-0.897594,-0.365,-0.133,107.7,-45.7,888,-0.286,0.451,0.067,0.05,0,0,0,0,2.13,0.01,0.11,0,0.04,0.49,0.06,0,0.01,0.24
-0.283,-0.134936,-0.94958,-0.426811,-0.118818,-0.896502,-0.367,-0.137,107.6,-45.6,887,-0.289,0.454,0.068,0.02,0,0,0,0,2.21,0,0.15,0,0.08,0.5,0.05,0,0.01,0.13
-0.282651,-0.135833,-0.949556,-0.427131,-0.120162,-0.89617,-0.367,-0.138,107.5,-45.5,885.7,-0.291,0.454,0.069,0,0,0,0,0,2.21,0.01,0.21,0,0.07,0.46,0,0,0.01,0.2
-0.282971,-0.137074,-0.949283,-0.4268,-0.121146,-0.896195,-0.367,-0.139,107.4,-45.4,884.8,-0.293,0.453,0.07,0.04,0,0,0,0,2.1,0.01,0.14,0,0.07,0.51,0,0,0.13,0.21
-0.284715,-0.13865,-0.948532,-0.427981,-0.123032,-0.895375,-0.369,-0.141,107.4,-45.4,885.1,-0.296,0.457,0.071,0.14,0.05,0,0,0,1.91,0.01,0.1,0,0.03,0.39,0,0,0.29,0.43
-0.284443,-0.139652,-0.948467,-0.428912,-0.123038,-0.894928,-0.369,-0.142,107.4,-45.4,884.2,-0.297,0.454,0.072,0.14,0.05,0,0,0,1.75,0.06,0.12,0,0,0.25,0,0,0.41,0.29
-0.284984,-0.139926,-0.948264,-0.429062,-0.123489,-0.894794,-0.37,-0.142,107.7,-45.5,885.5,-0.298,0.456,0.073,0.11,0.05,0,0,0,1.73,0.13,0.18,0,0,0.13,0,0,0.41,0.26
-0.284952,-0.139565,-0.948327,-0.429243,-0.123202,-0.894747,-0.37,-0.142,107.7,-45.6,885.9,-0.298,0.456,0.073,0,0,0,0,0,1.74,0.2,0.22,0,0.04,0.1,0,0,0.46,0.16
-0.284452,-0.141014,-0.948263,-0.427897,-0.124489,-0.895213,-0.369,-0.143,108,-45.6,885.8,-0.3,0.455,0.072,0.09,0,0,0.02,0,1.81,0.15,0.18,0,0.14,0.2,0,0,0.44,0.34
-0.284813,-0.141953,-0.948014,-0.428392,-0.126695,-0.894667,-0.369,-0.145,108,-45.7,886.3,-0.302,0.457,0.073,0.19,0,0,0.05,0,1.83,0.07,0.11,0,0.26,0.31,0,0,0.39,0.53
-0.2849,-0.141708,-0.948025,-0.429114,-0.126611,-0.894332,-0.37,-0.145,108.1,-45.7,886.6,-0.302,0.458,0.073,0.19,0,0,0.05,0,1.98,0.02,0.19,0,0.31,0.36,0,0,0.23,0.5
-0.285711,-0.141727,-0.947778,-0.429546,-0.12617,-0.894188,-0.37,-0.144,108.2,-45.6,885.5,-0.301,0.458,0.073,0.13,0,0,0.02,0,2.1,0.07,0.25,0,0.21,0.23,0,0,0.28,0.57
-0.286615,-0.141433,-0.947549,-0.429643,-0.125779,-0.894196,-0.371,-0.144,108,-45.5,883.2,-0.299,0.457,0.076,0.03,0,0,0,0,2.18,0.12,0.35,0,0.09,0.31,0,0,0.39,0.83
-0.286773,-0.142697,-0.947311,-0.429236,-0.1265,-0.89429,-0.371,-0.145,108.3,-45.7,885,-0.301,0.457,0.077,0.03,0,0,0,0,2.15,0.15,0.35,0,0,0.4,0,0,0.51,1.05
-0.286695,-0.143048,-0.947282,-0.429448,-0.127027,-0.894113,-0.371,-0.146,108.3,-45.7,885.3,-0.301,0.457,0.077,0.07,0.05,0,0,0,2.1,0.09,0.3,0,0.07,0.61,0,0,0.41,0.95
-0.285919,-0.144208,-0.947341,-0.427406,-0.128108,-0.894937,-0.369,-0.147,108.4,-45.7,884.4,-0.304,0.454,0.077,0.14,0.05,0,0,0,2.2,0.04,0.31,0,0.11,0.77,0,0,0.23,0.57
-0.287646,-0.145636,-0.946599,-0.42997,-0.129694,-0.893479,-0.372,-0.149,108.6,-45.9,886.4,-0.31,0.457,0.08,0.23,0.05,0,0,0,2.24,0,0.28,0,0.14,0.9,0,0,0.07,0.37
-0.287254,-0.145645,-0.946717,-0.430271,-0.129978,-0.893293,-0.372,-0.149,108.8,-46,887.7,-0.31,0.458,0.079,0.22,0,0,0,0,2.26,0.02,0.24,0,0.16,0.9,0,0,0.07,0.32
-0.285723,-0.148581,-0.946724,-0.428838,-0.132716,-0.89358,-0.37,-0.152,108.9,-46,886.9,-0.311,0.454,0.081,0.15,0,0,0,0,2.27,0.02,0.15,0,0.16,0.66,0,0,0.14,0.52
-0.286528,-0.146807,-0.946757,-0.428416,-0.131259,-0.893997,-0.37,-0.15,108.9,-45.8,885.7,-0.311,0.455,0.081,0.06,0,0,0,0,2.36,0.02,0.11,0,0.17,0.47,0,0,0.24,0.65
-0.286689,-0.146856,-0.946701,-0.428377,-0.131186,-0.894026,-0.371,-0.15,108.9,-45.7,885.3,-0.311,0.455,0.082,0,0,0,0,0,2.59,0,0.12,0,0.07,0.43,0,0,0.19,0.72
-0.283139,-0.146891,-0.947763,-0.425609,-0.130714,-0.895416,-0.367,-0.149,109.5,-46.1,888.7,-0.308,0.45,0.079,0,0,0,0,0,2.45,0,0.08,0,0.03,0.4,0,0,0.25,0.58
-0.283367,-0.147377,-0.94762,-0.426658,-0.131442,-0.89481,-0.368,-0.15,109.6,-46.2,889.6,-0.307,0.452,0.078,0.04,0,0,0,0,2.35,0.04,0.04,0,0,0.47,0,0,0.28,0.33
-0.286537,-0.150374,-0.946195,-0.429874,-0.134287,-0.892847,-0.371,-0.154,109.4,-46.1,887.9,-0.315,0.457,0.079,0.09,0,0,0,0,2.12,0.11,0.05,0,0,0.44,0,0,0.35,0.2
-0.286918,-0.151339,-0.945925,-0.430355,-0.13543,-0.892442,-0.372,-0.155,109.3,-46,887.2,-0.317,0.458,0.079,0.13,0,0,0,0,2.22,0.11,0.05,0,0.08,0.35,0,0,0.31,0.2
-0.283459,-0.15295,-0.946709,-0.426617,-0.137494,-0.89392,-0.368,-0.157,109.4,-46.1,887.3,-0.316,0.453,0.081,0.09,0,0,0,0,2.17,0.07,0.08,0,0.14,0.2,0,0,0.25,0.24
-0.283664,-0.149042,-0.94727,-0.428231,-0.134063,-0.893669,-0.369,-0.153,109.3,-46,886,-0.31,0.454,0.08,0.04,0,0,0,0,2.11,0,0.1,0,0.18,0.1,0,0,0.25,0.21
-0.2836,-0.148412,-0.947389,-0.427969,-0.133597,-0.893865,-0.369,-0.152,109.3,-45.9,885.8,-0.31,0.454,0.08,0,0,0,0,0,2.1,0,0.13,0,0.14,0.14,0,0,0.3,0.13
-0.282135,-0.147853,-0.947913,-0.42488,-0.132525,-0.895497,-0.366,-0.151,109,-45.8,884.5,-0.308,0.45,0.08,0.05,0,0,0,0,2.04,0.02,0.08,0,0.09,0.14,0,0,0.33,0.12
